+2.589700E-01,+4.000000E+00
+2.589750E-01,+4.000000E+00
+2.589800E-01,+4.000000E+00
+2.589850E-01,+4.000000E+00
+2.589900E-01,+4.000000E+00
+2.589950E-01,+4.000000E+00
+2.590000E-01,+4.000000E+00
+2.590050E-01,+4.000000E+00
+2.590100E-01,+4.000000E+00
+2.590150E-01,+8.000000E+00
+2.590200E-01,+4.000000E+00
+2.590250E-01,+0.000000E+00
+2.590300E-01,+4.000000E+00
+2.590350E-01,+0.000000E+00
+2.590400E-01,+0.000000E+00
+2.590450E-01,+0.000000E+00
+2.590500E-01,+0.000000E+00
+2.590550E-01,+0.000000E+00
+2.590600E-01,+0.000000E+00
+2.590650E-01,+0.000000E+00
+2.590700E-01,+0.000000E+00
+2.590750E-01,+4.000000E+00
+2.590800E-01,+4.000000E+00
+2.590850E-01,+0.000000E+00
+2.590900E-01,+0.000000E+00
+2.590950E-01,+0.000000E+00
+2.591000E-01,+0.000000E+00
+2.591050E-01,+0.000000E+00
+2.591100E-01,+0.000000E+00
+2.591150E-01,+0.000000E+00
+2.591200E-01,+0.000000E+00
+2.591250E-01,+0.000000E+00
+2.591300E-01,-4.000000E+00
+2.591350E-01,-4.000000E+00
+2.591400E-01,-4.000000E+00
+2.591450E-01,-4.000000E+00
+2.591500E-01,-4.000000E+00
+2.591550E-01,-4.000000E+00
+2.591600E-01,-4.000000E+00
+2.591650E-01,-4.000000E+00
+2.591700E-01,-4.000000E+00
+2.591750E-01,-4.000000E+00
+2.591800E-01,-4.000000E+00
+2.591850E-01,-4.000000E+00
+2.591900E-01,-4.000000E+00
+2.591950E-01,-4.000000E+00
+2.592000E-01,-4.000000E+00
+2.592050E-01,-4.000000E+00
+2.592100E-01,-4.000000E+00
+2.592150E-01,-4.000000E+00
+2.592200E-01,-4.000000E+00
+2.592250E-01,-4.000000E+00
+2.592300E-01,-8.000000E+00
+2.592350E-01,-8.000000E+00
+2.592400E-01,-8.000000E+00
+2.592450E-01,-8.000000E+00
+2.592500E-01,-8.000000E+00
+2.592550E-01,-8.000000E+00
+2.592600E-01,-8.000000E+00
+2.592650E-01,-8.000000E+00
+2.592700E-01,-8.000000E+00
+2.592750E-01,-8.000000E+00
+2.592800E-01,-8.000000E+00
+2.592850E-01,-8.000000E+00
+2.592900E-01,-8.000000E+00
+2.592950E-01,-8.000000E+00
+2.593000E-01,-8.000000E+00
+2.593050E-01,-8.000000E+00
+2.593100E-01,-8.000000E+00
+2.593150E-01,-8.000000E+00
+2.593200E-01,-8.000000E+00
+2.593250E-01,-1.200000E+01
+2.593300E-01,-1.200000E+01
+2.593350E-01,-1.200000E+01
+2.593400E-01,-1.200000E+01
+2.593450E-01,-1.200000E+01
+2.593500E-01,-1.200000E+01
+2.593550E-01,-1.200000E+01
+2.593600E-01,-1.200000E+01
+2.593650E-01,-1.200000E+01
+2.593700E-01,-1.200000E+01
+2.593750E-01,-1.200000E+01
+2.593800E-01,-1.200000E+01
+2.593850E-01,-1.200000E+01
+2.593900E-01,-1.200000E+01
+2.593950E-01,-1.200000E+01
+2.594000E-01,-1.600000E+01
+2.594050E-01,-1.600000E+01
+2.594100E-01,-1.600000E+01
+2.594150E-01,-1.600000E+01
+2.594200E-01,-1.600000E+01
+2.594250E-01,-1.600000E+01
+2.594300E-01,-1.600000E+01
+2.594350E-01,-1.600000E+01
+2.594400E-01,-1.600000E+01
+2.594450E-01,-1.600000E+01
+2.594500E-01,-1.600000E+01
+2.594550E-01,-1.600000E+01
+2.594600E-01,-1.600000E+01
+2.594650E-01,-1.600000E+01
+2.594700E-01,-1.600000E+01
+2.594750E-01,-1.600000E+01
+2.594800E-01,-1.600000E+01
+2.594850E-01,-2.000000E+01
+2.594900E-01,-2.000000E+01
+2.594950E-01,-2.000000E+01
+2.595000E-01,-2.000000E+01
+2.595050E-01,-2.000000E+01
+2.595100E-01,-2.000000E+01
+2.595150E-01,-2.000000E+01
+2.595200E-01,-2.000000E+01
+2.595250E-01,-2.000000E+01
+2.595300E-01,-2.000000E+01
+2.595350E-01,-2.000000E+01
+2.595400E-01,-2.000000E+01
+2.595450E-01,-2.000000E+01
+2.595500E-01,-2.000000E+01
+2.595550E-01,-2.400000E+01
+2.595600E-01,-2.400000E+01
+2.595650E-01,-2.400000E+01
+2.595700E-01,-2.400000E+01
+2.595750E-01,-2.400000E+01
+2.595800E-01,-2.400000E+01
+2.595850E-01,-2.400000E+01
+2.595900E-01,-2.400000E+01
+2.595950E-01,-2.400000E+01
+2.596000E-01,-2.400000E+01
+2.596050E-01,-2.800000E+01
+2.596100E-01,-2.400000E+01
+2.596150E-01,-2.800000E+01
+2.596200E-01,-2.800000E+01
+2.596250E-01,-2.800000E+01
+2.596300E-01,-2.800000E+01
+2.596350E-01,-2.800000E+01
+2.596400E-01,-2.800000E+01
+2.596450E-01,-2.800000E+01
+2.596500E-01,-2.800000E+01
+2.596550E-01,-3.200000E+01
+2.596600E-01,-3.200000E+01
+2.596650E-01,-3.200000E+01
+2.596700E-01,-3.200000E+01
+2.596750E-01,-3.600000E+01
+2.596800E-01,-3.200000E+01
+2.596850E-01,-3.200000E+01
+2.596900E-01,-3.200000E+01
+2.596950E-01,-3.200000E+01
+2.597000E-01,-3.200000E+01
+2.597050E-01,-3.600000E+01
+2.597100E-01,-3.600000E+01
+2.597150E-01,-3.600000E+01
+2.597200E-01,-4.000000E+01
+2.597250E-01,-3.600000E+01
+2.597300E-01,-3.600000E+01
+2.597350E-01,-4.000000E+01
+2.597400E-01,-4.000000E+01
+2.597450E-01,-4.000000E+01
+2.597500E-01,-4.000000E+01
+2.597550E-01,-4.400000E+01
+2.597600E-01,-4.800000E+01
+2.597650E-01,-4.400000E+01
+2.597700E-01,-4.800000E+01
+2.597750E-01,-4.400000E+01
+2.597800E-01,-4.400000E+01
+2.597850E-01,-4.400000E+01
+2.597900E-01,-4.800000E+01
+2.597950E-01,-4.800000E+01
+2.598000E-01,-4.800000E+01
+2.598050E-01,-4.800000E+01
+2.598100E-01,-4.800000E+01
+2.598150E-01,-5.200000E+01
+2.598200E-01,-5.600000E+01
+2.598250E-01,-5.200000E+01
+2.598300E-01,-5.200000E+01
+2.598350E-01,-5.200000E+01
+2.598400E-01,-5.600000E+01
+2.598450E-01,-5.600000E+01
+2.598500E-01,-5.600000E+01
+2.598550E-01,-5.600000E+01
+2.598600E-01,-6.000000E+01
+2.598650E-01,-6.000000E+01
+2.598700E-01,-6.000000E+01
+2.598750E-01,-6.000000E+01
+2.598800E-01,-6.400000E+01
+2.598850E-01,-6.400000E+01
+2.598900E-01,-6.800000E+01
+2.598950E-01,-6.800000E+01
+2.599000E-01,-6.400000E+01
+2.599050E-01,-6.800000E+01
+2.599100E-01,-6.800000E+01
+2.599150E-01,-6.800000E+01
+2.599200E-01,-6.800000E+01
+2.599250E-01,-7.200000E+01
+2.599300E-01,-7.200000E+01
+2.599350E-01,-7.200000E+01
+2.599400E-01,-7.600000E+01
+2.599450E-01,-7.600000E+01
+2.599500E-01,-7.600000E+01
+2.599550E-01,-7.600000E+01
+2.599600E-01,-7.600000E+01
+2.599650E-01,-8.400000E+01
+2.599700E-01,-7.999999E+01
+2.599750E-01,-7.999999E+01
+2.599800E-01,-7.999999E+01
+2.599850E-01,-8.400000E+01
+2.599900E-01,-8.400000E+01
+2.599950E-01,-8.400000E+01
+2.600000E-01,-8.400000E+01
+2.600050E-01,-8.800000E+01
+2.600100E-01,-8.400000E+01
+2.600150E-01,-8.800000E+01
+2.600200E-01,-8.800000E+01
+2.600250E-01,-8.800000E+01
+2.600300E-01,-8.800000E+01
+2.600350E-01,-9.600000E+01
+2.600400E-01,-9.199999E+01
+2.600450E-01,-9.199999E+01
+2.600500E-01,-9.600000E+01
+2.600550E-01,-1.000000E+02
+2.600600E-01,-1.000000E+02
+2.600650E-01,-9.600000E+01
+2.600700E-01,-9.600000E+01
+2.600750E-01,-1.000000E+02
+2.600800E-01,-1.000000E+02
+2.600850E-01,-1.000000E+02
+2.600900E-01,-1.000000E+02
+2.600950E-01,-1.040000E+02
+2.601000E-01,-1.040000E+02
+2.601050E-01,-1.040000E+02
+2.601100E-01,-1.040000E+02
+2.601150E-01,-1.120000E+02
+2.601200E-01,-1.120000E+02
+2.601250E-01,-1.080000E+02
+2.601300E-01,-1.080000E+02
+2.601350E-01,-1.160000E+02
+2.601400E-01,-1.120000E+02
+2.601450E-01,-1.120000E+02
+2.601500E-01,-1.160000E+02
+2.601550E-01,-1.160000E+02
+2.601600E-01,-1.160000E+02
+2.601650E-01,-1.160000E+02
+2.601700E-01,-1.200000E+02
+2.601750E-01,-1.200000E+02
+2.601800E-01,-1.200000E+02
+2.601850E-01,-1.240000E+02
+2.601900E-01,-1.280000E+02
+2.601950E-01,-1.240000E+02
+2.602000E-01,-1.320000E+02
+2.602050E-01,-1.280000E+02
+2.602100E-01,-1.280000E+02
+2.602150E-01,-1.320000E+02
+2.602200E-01,-1.320000E+02
+2.602250E-01,-1.320000E+02
+2.602300E-01,-1.360000E+02
+2.602350E-01,-1.400000E+02
+2.602400E-01,-1.400000E+02
+2.602450E-01,-1.440000E+02
+2.602500E-01,-1.440000E+02
+2.602550E-01,-1.480000E+02
+2.602600E-01,-1.480000E+02
+2.602650E-01,-1.440000E+02
+2.602700E-01,-1.520000E+02
+2.602750E-01,-1.480000E+02
+2.602800E-01,-1.520000E+02
+2.602850E-01,-1.520000E+02
+2.602900E-01,-1.520000E+02
+2.602950E-01,-1.560000E+02
+2.603000E-01,-1.560000E+02
+2.603050E-01,-1.600000E+02
+2.603100E-01,-1.560000E+02
+2.603150E-01,-1.640000E+02
+2.603200E-01,-1.600000E+02
+2.603250E-01,-1.600000E+02
+2.603300E-01,-1.600000E+02
+2.603350E-01,-1.640000E+02
+2.603400E-01,-1.640000E+02
+2.603450E-01,-1.680000E+02
+2.603500E-01,-1.680000E+02
+2.603550E-01,-1.720000E+02
+2.603600E-01,-1.720000E+02
+2.603650E-01,-1.720000E+02
+2.603700E-01,-1.720000E+02
+2.603750E-01,-1.720000E+02
+2.603800E-01,-1.760000E+02
+2.603850E-01,-1.720000E+02
+2.603900E-01,-1.760000E+02
+2.603950E-01,-1.760000E+02
+2.604000E-01,-1.720000E+02
+2.604050E-01,-1.760000E+02
+2.604100E-01,-1.760000E+02
+2.604150E-01,-1.800000E+02
+2.604200E-01,-1.800000E+02
+2.604250E-01,-1.760000E+02
+2.604300E-01,-1.800000E+02
+2.604350E-01,-1.760000E+02
+2.604400E-01,-1.800000E+02
+2.604450E-01,-1.800000E+02
+2.604500E-01,-1.800000E+02
+2.604550E-01,-1.800000E+02
+2.604600E-01,-1.840000E+02
+2.604650E-01,-1.840000E+02
+2.604700E-01,-1.800000E+02
+2.604750E-01,-1.800000E+02
+2.604800E-01,-1.840000E+02
